Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
CA-2013-136406,16-04-2013,18-04-2013,Bill Donatelli,United States,San Francisco,California,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.57,2.00,0.00
CA-2014-100650,30-06-2014,04-07-2014,Dean Katz,United States,Anaheim,California,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2.00,310.99
CA-2013-113243,11-06-2013,16-06-2013,Olvera Toch,United States,Los Angeles,California,Labels,Avery 473,20.70,2.00,9.94
CA-2013-113243,11-06-2013,16-06-2013,Olvera Toch,United States,Los Angeles,California,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1335.68,4.00,-217.05
CA-2013-113243,11-06-2013,16-06-2013,Olvera Toch,United States,Los Angeles,California,Paper,Xerox 226,32.40,5.00,15.55
CA-2014-118731,21-11-2014,23-11-2014,Liz Pelletier,United States,San Francisco,California,Furnishings,Coloredge Poster Frame,42.60,3.00,16.61
CA-2014-118731,21-11-2014,23-11-2014,Liz Pelletier,United States,San Francisco,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,7.00,27.32
CA-2012-130736,07-12-2012,09-12-2012,Jeremy Farry,United States,Seattle,Washington,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2.00,0.00
CA-2012-130736,07-12-2012,09-12-2012,Jeremy Farry,United States,Seattle,Washington,Labels,Avery 509,2.61,1.00,1.20
CA-2014-137099,08-12-2014,11-12-2014,Frank Preis,United States,Los Angeles,California,Phones,Cisco SPA301,374.38,3.00,46.80
CA-2014-156951,02-10-2014,09-10-2014,Ellis Ballard,United States,Seattle,Washington,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8.00,45.00
CA-2014-156951,02-10-2014,09-10-2014,Ellis Ballard,United States,Seattle,Washington,Binders,"GBC White Gloss Covers, Plain Front",81.09,7.00,27.37
CA-2014-156951,02-10-2014,09-10-2014,Ellis Ballard,United States,Seattle,Washington,Paper,Xerox 222,19.44,3.00,9.33
CA-2014-156951,02-10-2014,09-10-2014,Ellis Ballard,United States,Seattle,Washington,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3.00,0.00
CA-2013-127250,04-11-2013,08-11-2013,Sarah Foster,United States,Marysville,Washington,Art,Newell 332,8.82,3.00,2.38
CA-2012-149713,18-09-2012,22-09-2012,Trudy Glocke,United States,Long Beach,California,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14.00,78.75
CA-2012-149713,18-09-2012,22-09-2012,Trudy Glocke,United States,Long Beach,California,Paper,Rediform S.O.S. Phone Message Books,19.92,4.00,9.76
CA-2012-149713,18-09-2012,22-09-2012,Trudy Glocke,United States,Long Beach,California,Supplies,Acme Value Line Scissors,7.30,2.00,2.19
CA-2012-132906,10-09-2012,14-09-2012,Charles Crestani,United States,Los Angeles,California,Supplies,Martin-Yale Premier Letter Opener,51.52,4.00,1.55
CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,United States,Denver,Colorado,Phones,GE 30524EE4,470.38,3.00,52.92
CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,United States,Denver,Colorado,Phones,AT&T SB67148 SynJ,105.58,2.00,9.24
CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,United States,Denver,Colorado,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.15,3.00,3.50
CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,United States,Denver,Colorado,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.78,7.00,-4.75
CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,United States,Denver,Colorado,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.37,4.00,30.48
US-2013-156986,21-03-2013,25-03-2013,Zuschuss Carroll,United States,Salem,Oregon,Phones,i.Sound Portable Power - 8000 mAh,84.78,2.00,-20.14
US-2013-156986,21-03-2013,25-03-2013,Zuschuss Carroll,United States,Salem,Oregon,Paper,Xerox 225,20.74,4.00,7.26
US-2013-156986,21-03-2013,25-03-2013,Zuschuss Carroll,United States,Salem,Oregon,Binders,Clear Mylar Reinforcing Strips,16.82,3.00,-12.90
US-2013-156986,21-03-2013,25-03-2013,Zuschuss Carroll,United States,Salem,Oregon,Paper,Xerox 1894,10.37,2.00,3.63
CA-2011-131450,08-08-2011,15-08-2011,Lena Radford,United States,San Diego,California,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2.00,22.07
CA-2011-131450,08-08-2011,15-08-2011,Lena Radford,United States,San Diego,California,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3.00,434.99
CA-2011-131450,08-08-2011,15-08-2011,Lena Radford,United States,San Diego,California,Phones,AT&T 1070 Corded Phone,445.96,5.00,55.75
CA-2011-131450,08-08-2011,15-08-2011,Lena Radford,United States,San Diego,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8.00,91.77
CA-2014-153787,20-05-2014,24-05-2014,Annie Thurman,United States,Seattle,Washington,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2.00,28.18
CA-2014-133431,18-12-2014,22-12-2014,Logan Currie,United States,San Francisco,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5.00,5.14
CA-2014-133431,18-12-2014,22-12-2014,Logan Currie,United States,San Francisco,California,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3.00,6.09
US-2013-135720,12-12-2013,14-12-2013,Fred McMath,United States,Aurora,Colorado,Storage,Tennsco Regal Shelving Units,243.38,3.00,-51.72
US-2013-135720,12-12-2013,14-12-2013,Fred McMath,United States,Aurora,Colorado,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.80,5.00,29.95
US-2013-135720,12-12-2013,14-12-2013,Fred McMath,United States,Aurora,Colorado,Phones,Jabra SPEAK 410,300.77,4.00,30.08
US-2013-123470,16-08-2013,22-08-2013,Max Engle,United States,Aurora,Colorado,Binders,Premium Transparent Presentation Covers by GBC,18.88,3.00,-13.85
US-2013-123470,16-08-2013,22-08-2013,Max Engle,United States,Aurora,Colorado,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.33,3.00,12.23
CA-2013-115917,21-05-2013,26-05-2013,Rick Bensley,United States,Vallejo,California,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.20,5.00,272.79
CA-2013-115917,21-05-2013,26-05-2013,Rick Bensley,United States,Vallejo,California,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.42,4.00,5.01
CA-2014-167913,31-07-2014,04-08-2014,John Lee,United States,Mission Viejo,California,Storage,Economy Rollaway Files,330.40,2.00,85.90
CA-2014-167913,31-07-2014,04-08-2014,John Lee,United States,Mission Viejo,California,Labels,Avery 480,26.25,7.00,12.60
CA-2013-103947,02-04-2013,09-04-2013,Barry Blumstein,United States,Sierra Vista,Arizona,Fasteners,Staples,31.56,5.00,9.86
CA-2013-103947,02-04-2013,09-04-2013,Barry Blumstein,United States,Sierra Vista,Arizona,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.14,2.00,3.01
CA-2013-160745,12-12-2013,17-12-2013,Anthony Rawles,United States,Vancouver,Washington,Furnishings,3M Hangers With Command Adhesive,14.80,4.00,6.07
CA-2013-160745,12-12-2013,17-12-2013,Anthony Rawles,United States,Vancouver,Washington,Phones,AT&T TR1909W,302.38,3.00,22.68
CA-2013-160745,12-12-2013,17-12-2013,Anthony Rawles,United States,Vancouver,Washington,Accessories,First Data FD10 PIN Pad,316.00,4.00,31.60
CA-2012-131534,28-03-2012,02-04-2012,Alan Barnes,United States,Los Angeles,California,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1.00,24.94
CA-2012-131534,28-03-2012,02-04-2012,Alan Barnes,United States,Los Angeles,California,Paper,Xerox 1977,33.40,5.00,16.03
CA-2013-163755,05-11-2013,09-11-2013,Alejandro Savely,United States,Seattle,Washington,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3.00,35.68
CA-2012-142027,09-04-2012,14-04-2012,Jay Kimmel,United States,Long Beach,California,Tables,Laminate Occasional Tables,369.91,3.00,-13.87
CA-2011-153150,01-07-2011,06-07-2011,Dorris liebe,United States,Seattle,Washington,Binders,Cardinal Holdit Business Card Pockets,19.92,5.00,6.97
CA-2011-104472,02-06-2011,07-06-2011,Christine Kargatis,United States,Orem,Utah,Binders,GBC Standard Therm-A-Bind Covers,59.81,3.00,19.44
CA-2011-104472,02-06-2011,07-06-2011,Christine Kargatis,United States,Orem,Utah,Furnishings,Aluminum Document Frame,73.32,6.00,22.00
CA-2013-112942,13-02-2013,18-02-2013,Ross DeVincentis,United States,Los Angeles,California,Paper,Tops Green Bar Computer Printout Paper,146.82,3.00,73.41
CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,United States,Seattle,Washington,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3.00,9.72
CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,United States,Seattle,Washington,Accessories,Logitech Illuminated - Keyboard,179.97,3.00,86.39
CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,United States,Seattle,Washington,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.70,6.00,33.65
CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,United States,Seattle,Washington,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4.00,9.43
CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,United States,Seattle,Washington,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1.00,18.70
CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,United States,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,18.72,5.00,6.55
CA-2011-132500,08-09-2011,12-09-2011,Gary Zandusky,United States,San Francisco,California,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2.00,8.50
CA-2011-124429,27-05-2011,27-05-2011,Maya Herman,United States,San Diego,California,Tables,KI Conference Tables,567.12,10.00,-28.36
CA-2011-124429,27-05-2011,27-05-2011,Maya Herman,United States,San Diego,California,Storage,Fellowes Officeware Wire Shelving,359.32,4.00,7.19
CA-2013-110499,08-04-2013,10-04-2013,Yoseph Carroll,United States,San Francisco,California,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.98,3.00,374.99
CA-2012-135272,07-12-2012,12-12-2012,Melanie Seite,United States,Los Angeles,California,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4.00,28.77
CA-2012-112319,31-08-2012,05-09-2012,Andrew Roberts,United States,Los Angeles,California,Paper,Xerox 226,58.32,9.00,27.99
CA-2012-144267,21-08-2012,23-08-2012,Nick Zandusky,United States,San Francisco,California,Chairs,Hon GuestStacker Chair,544.01,3.00,40.80
CA-2012-144267,21-08-2012,23-08-2012,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 191,59.94,3.00,28.17
CA-2012-144267,21-08-2012,23-08-2012,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 1974,23.92,4.00,11.72
CA-2012-144267,21-08-2012,23-08-2012,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 1927,4.28,1.00,1.93
CA-2014-129567,18-03-2014,22-03-2014,Clay Ludtke,United States,Lancaster,California,Binders,Heavy-Duty E-Z-D Binders,17.46,2.00,5.89
CA-2012-154620,12-12-2012,16-12-2012,Liz Thompson,United States,Lancaster,California,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.93,2.00,34.89
CA-2011-156433,20-09-2011,26-09-2011,Erica Smith,United States,San Francisco,California,Labels,Avery 499,9.96,2.00,4.58
CA-2011-156433,20-09-2011,26-09-2011,Erica Smith,United States,San Francisco,California,Paper,"Wirebound Message Book, 4 per Page",21.72,4.00,10.64
CA-2012-101910,27-11-2012,03-12-2012,Carlos Daly,United States,Lake Elsinore,California,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5.00,17.75
CA-2014-105809,21-02-2014,24-02-2014,Helen Wasserman,United States,San Diego,California,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1.00,7.34
CA-2014-105809,21-02-2014,24-02-2014,Helen Wasserman,United States,San Diego,California,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.97,2.00,18.90
CA-2014-135783,23-04-2014,25-04-2014,Gary McGarr,United States,San Francisco,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2.00,6.22
CA-2011-134313,01-11-2011,07-11-2011,Russell Applegate,United States,Denver,Colorado,Art,Model L Table or Wall-Mount Pencil Sharpener,43.18,3.00,4.32
CA-2011-134313,01-11-2011,07-11-2011,Russell Applegate,United States,Denver,Colorado,Phones,ClearOne CHATAttach 160 - speaker phone,1983.97,4.00,248.00
CA-2011-151995,13-10-2011,15-10-2011,Zuschuss Carroll,United States,Edmonds,Washington,Art,Newell 32,11.52,4.00,3.23
CA-2011-151995,13-10-2011,15-10-2011,Zuschuss Carroll,United States,Edmonds,Washington,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5.00,311.65
CA-2011-151995,13-10-2011,15-10-2011,Zuschuss Carroll,United States,Edmonds,Washington,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4.00,62.04
CA-2011-151995,13-10-2011,15-10-2011,Zuschuss Carroll,United States,Edmonds,Washington,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2.00,2.58
CA-2014-143686,15-05-2014,15-05-2014,Pauline Johnson,United States,Santa Ana,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2.00,6.22
CA-2014-143686,15-05-2014,15-05-2014,Pauline Johnson,United States,Santa Ana,California,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7.00,601.97
US-2011-102071,09-05-2011,15-05-2011,Patrick Gardner,United States,San Francisco,California,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.80,4.00,4.07
US-2011-102071,09-05-2011,15-05-2011,Patrick Gardner,United States,San Francisco,California,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3.00,40.31
CA-2013-161669,08-11-2013,10-11-2013,Eudokia Martin,United States,Los Angeles,California,Binders,Fellowes Binding Cases,37.44,4.00,11.70
CA-2013-161669,08-11-2013,10-11-2013,Eudokia Martin,United States,Los Angeles,California,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,4.00,8.77
CA-2013-161669,08-11-2013,10-11-2013,Eudokia Martin,United States,Los Angeles,California,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2.00,3.29
CA-2013-161669,08-11-2013,10-11-2013,Eudokia Martin,United States,Los Angeles,California,Labels,Avery 486,14.62,2.00,6.87
CA-2013-152534,21-06-2013,26-06-2013,Dave Poirier,United States,Salinas,California,Art,DIXON Oriole Pencils,5.16,2.00,1.34
CA-2013-152534,21-06-2013,26-06-2013,Dave Poirier,United States,Salinas,California,Paper,Xerox 202,38.88,6.00,18.66
CA-2011-133851,09-06-2011,16-06-2011,Chuck Magee,United States,San Francisco,California,Supplies,Staples,7.36,2.00,0.15
CA-2011-133851,09-06-2011,16-06-2011,Chuck Magee,United States,San Francisco,California,Art,Deluxe Chalkboard Eraser Cleaner,23.10,2.00,10.63
US-2014-123463,24-12-2014,24-12-2014,Gary Zandusky,United States,San Francisco,California,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4.00,5.93
CA-2012-143602,25-04-2012,28-04-2012,Jill Stevenson,United States,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,13.94,3.00,4.53
CA-2014-115364,27-06-2014,03-07-2014,Olvera Toch,United States,San Diego,California,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12.00,1.68
CA-2011-104976,09-12-2011,16-12-2011,Cyma Kinney,United States,San Francisco,California,Paper,Xerox 1987,34.68,6.00,16.99
CA-2013-105494,11-11-2013,13-11-2013,Pamela Coakley,United States,San Francisco,California,Storage,File Shuttle I and Handi-File,155.82,7.00,42.07
CA-2013-105494,11-11-2013,13-11-2013,Pamela Coakley,United States,San Francisco,California,Binders,Binding Machine Supplies,70.01,3.00,24.50
CA-2013-130477,09-04-2013,13-04-2013,Logan Currie,United States,Los Angeles,California,Paper,Xerox 1923,20.04,3.00,9.62
CA-2013-130477,09-04-2013,13-04-2013,Logan Currie,United States,Los Angeles,California,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.00,2.60
CA-2013-130477,09-04-2013,13-04-2013,Logan Currie,United States,Los Angeles,California,Paper,Xerox 1931,12.96,2.00,6.22
US-2014-111745,06-11-2014,07-11-2014,Ruben Ausman,United States,Farmington,New Mexico,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1.00,54.40
CA-2012-148250,13-12-2012,17-12-2012,Rachel Payne,United States,Riverside,California,Paper,Xerox 213,12.96,2.00,6.22
CA-2012-148250,13-12-2012,17-12-2012,Rachel Payne,United States,Riverside,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4.00,34.96
CA-2013-105760,20-06-2013,21-06-2013,Karen Carlisle,United States,San Francisco,California,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2.00,8.05
CA-2013-142958,14-12-2013,21-12-2013,Rob Williams,United States,Torrance,California,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.10,2.00,2.21
CA-2013-142958,14-12-2013,21-12-2013,Rob Williams,United States,Torrance,California,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,4.00,41.79
CA-2012-120880,29-05-2012,03-06-2012,John Lucas,United States,Seattle,Washington,Paper,Xerox 1894,32.40,5.00,15.55
CA-2012-120880,29-05-2012,03-06-2012,John Lucas,United States,Seattle,Washington,Storage,Standard Rollaway File with Lock,540.57,3.00,140.55
CA-2012-120880,29-05-2012,03-06-2012,John Lucas,United States,Seattle,Washington,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5.00,62.91
US-2012-140200,26-07-2012,28-07-2012,Cynthia Arntzen,United States,Mesa,Arizona,Tables,Bevis Boat-Shaped Conference Table,393.17,3.00,-204.45
CA-2014-102414,16-05-2014,19-05-2014,Joseph Airdo,United States,Phoenix,Arizona,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1.00,2.59
CA-2014-102414,16-05-2014,19-05-2014,Joseph Airdo,United States,Phoenix,Arizona,Binders,Avery Durable Slant Ring Binders,4.75,2.00,-3.17
CA-2014-102414,16-05-2014,19-05-2014,Joseph Airdo,United States,Phoenix,Arizona,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3.00,5.64
CA-2012-112571,22-09-2012,22-09-2012,Daniel Lacy,United States,Oceanside,California,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.60,2.00,53.20
CA-2014-152142,15-11-2014,20-11-2014,Lindsay Williams,United States,San Francisco,California,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2.00,28.14
CA-2013-120859,02-09-2013,05-09-2013,Cynthia Voltz,United States,San Francisco,California,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2.00,10.94
US-2014-100209,10-07-2014,16-07-2014,Tamara Dahlen,United States,Portland,Oregon,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2.00,-0.79
CA-2011-163419,11-11-2011,14-11-2011,Tracy Zic,United States,Louisville,Colorado,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1.00,0.81
CA-2011-163419,11-11-2011,14-11-2011,Tracy Zic,United States,Louisville,Colorado,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,2.00,56.00
